user;cpu_percent;cpu_frequency;ram_percent;swap_memory_total;swap_memory_used;swap_memory_percent;upload_speed;download_speed;temperature;fans_speed;disk;gpu_usage;gpu_energy;timestamp
a0:36:bc:88:1f:90;37.3;3.0;67.5;8.0;3.33;41.6;14.67;12.86;72.2;4609.0;29.83;0.0;0.0;2026-09-01 18:58:42.465966
a0:36:bc:88:1f:90;35.4;2.8;66.8;8.0;3.26;40.8;14.42;12.73;72.3;4640.8;29.84;0.0;0.0;2026-09-01 18:58:52.478141
a0:36:bc:88:1f:90;31.3;3.0;67.2;8.0;3.28;41.0;14.32;12.89;71.6;4587.8;29.83;0.0;0.0;2026-09-01 18:59:02.472285
a0:36:bc:88:1f:90;41.3;3.0;66.6;8.0;3.25;40.6;26.15;22.98;72.0;4567.4;29.82;0.0;0.0;2026-09-01 18:59:12.474345
a0:36:bc:88:1f:90;41.0;2.9;67.3;8.0;3.31;41.4;14.66;12.92;72.0;4632.6;29.84;0.0;0.0;2026-09-01 18:59:22.462560
a0:36:bc:88:1f:90;43.5;2.9;67.1;8.0;3.32;41.5;14.6;12.64;72.1;4588.9;29.84;0.0;0.0;2026-09-01 18:59:32.459985
a0:36:bc:88:1f:90;42.6;2.8;66.9;8.0;3.27;40.9;14.56;13.09;72.5;4656.2;29.84;0.0;0.0;2026-09-01 18:59:42.466072
a0:36:bc:88:1f:90;42.2;2.8;67.8;8.0;3.34;41.8;14.55;12.84;72.5;4607.9;29.83;0.0;0.0;2026-09-01 18:59:52.463365
a0:36:bc:88:1f:90;42.1;2.9;66.1;8.0;3.26;40.8;14.5;12.48;72.5;4611.9;29.84;0.0;0.0;2026-09-01 19:00:02.463975
a0:36:bc:88:1f:90;38.6;2.8;66.6;8.0;3.26;40.8;14.29;12.8;72.3;4605.2;29.84;0.0;0.0;2026-09-01 19:00:12.461448
a0:36:bc:88:1f:90;44.4;2.9;67.3;8.0;3.31;41.4;14.35;12.81;72.1;4573.1;29.83;0.0;0.0;2026-09-01 19:00:22.477842
a0:36:bc:88:1f:90;35.1;2.9;66.8;8.0;3.31;41.4;14.62;12.45;72.0;4621.1;29.83;0.0;0.0;2026-09-01 19:00:32.477983
a0:36:bc:88:1f:90;41.4;2.9;66.9;8.0;3.27;40.9;14.56;12.88;72.6;4568.8;29.84;0.0;0.0;2026-09-01 19:00:42.477700
a0:36:bc:88:1f:90;45.6;2.9;67.0;8.0;3.32;41.5;14.87;12.66;71.5;4591.1;29.83;0.0;0.0;2026-09-01 19:00:52.473251
a0:36:bc:88:1f:90;50.4;2.9;66.6;8.0;3.25;40.6;14.65;12.96;71.8;4636.9;29.83;0.0;0.0;2026-09-01 19:01:02.471429
a0:36:bc:88:1f:90;48.8;2.8;67.3;8.0;3.31;41.4;14.42;12.78;71.7;4594.7;29.84;0.0;0.0;2026-09-01 19:01:12.474312
a0:36:bc:88:1f:90;41.8;3.0;66.9;8.0;3.25;40.6;14.34;12.87;72.1;4523.7;29.85;0.0;0.0;2026-09-01 19:01:22.469086
a0:36:bc:88:1f:90;50.1;2.9;66.0;8.0;3.25;40.6;14.56;12.86;71.6;4579.5;29.84;0.0;0.0;2026-09-01 19:01:32.471782
a0:36:bc:88:1f:90;46.4;2.9;66.9;8.0;3.3;41.2;14.4;12.8;71.8;4636.0;29.84;0.0;0.0;2026-09-01 19:01:42.460147
a0:36:bc:88:1f:90;46.9;2.9;67.3;8.0;3.33;41.6;14.55;12.86;71.6;4629.7;29.83;0.0;0.0;2026-09-01 19:01:52.477885
a0:36:bc:88:1f:90;42.2;2.8;66.1;8.0;3.26;40.8;14.55;12.71;72.5;4545.8;29.85;0.0;0.0;2026-09-01 19:02:02.475046
a0:36:bc:88:1f:90;55.8;3.0;65.4;8.0;3.23;40.4;14.66;12.74;72.5;4561.4;29.84;0.0;0.0;2026-09-01 19:02:12.470188
a0:36:bc:88:1f:90;47.5;2.9;66.3;8.0;3.28;41.0;14.34;12.79;72.4;4595.8;29.84;0.0;0.0;2026-09-01 19:02:22.469265
a0:36:bc:88:1f:90;49.8;2.9;67.1;8.0;3.3;41.2;14.68;12.88;71.9;4597.4;29.82;0.0;0.0;2026-09-01 19:02:32.463718
a0:36:bc:88:1f:90;47.5;2.9;66.7;8.0;3.25;40.6;14.72;12.59;71.6;4628.0;29.85;0.0;0.0;2026-09-01 19:02:42.479001
a0:36:bc:88:1f:90;47.4;2.9;65.8;8.0;3.21;40.1;14.42;12.86;71.8;4635.5;29.85;0.0;0.0;2026-09-01 19:02:52.465767
a0:36:bc:88:1f:90;52.6;2.9;67.0;8.0;3.32;41.5;14.39;12.67;72.5;4620.9;29.85;0.0;0.0;2026-09-01 19:03:02.472261
a0:36:bc:88:1f:90;50.3;2.8;66.0;8.0;3.26;40.8;14.67;12.9;71.7;4588.7;29.84;0.0;0.0;2026-09-01 19:03:12.465354
a0:36:bc:88:1f:90;49.4;2.9;66.4;8.0;3.23;40.4;14.46;12.83;71.6;4642.6;29.86;0.0;0.0;2026-09-01 19:03:22.466449
a0:36:bc:88:1f:90;50.7;2.9;66.6;8.0;3.3;41.2;14.61;12.81;72.1;4605.3;29.85;0.0;0.0;2026-09-01 19:03:32.467080
a0:36:bc:88:1f:90;48.2;2.9;65.2;8.0;3.21;40.1;14.44;12.71;71.9;4584.6;29.84;0.0;0.0;2026-09-01 19:03:42.464444
a0:36:bc:88:1f:90;46.9;2.9;65.6;8.0;3.23;40.4;14.3;12.77;71.7;4575.5;29.83;0.0;0.0;2026-09-01 19:03:52.468561
a0:36:bc:88:1f:90;48.6;3.0;65.3;8.0;3.2;40.0;14.45;12.87;72.0;4627.7;29.85;0.0;0.0;2026-09-01 19:04:02.465609
a0:36:bc:88:1f:90;42.5;2.9;64.5;8.0;3.2;40.0;14.37;12.94;72.1;4608.5;29.85;0.0;0.0;2026-09-01 19:04:12.475485
a0:36:bc:88:1f:90;48.5;2.9;66.3;8.0;3.28;41.0;14.77;12.88;71.6;4598.9;29.86;0.0;0.0;2026-09-01 19:04:22.474808
a0:36:bc:88:1f:90;53.7;3.0;64.6;8.0;3.22;40.2;14.32;12.62;71.7;4553.1;29.85;0.0;0.0;2026-09-01 19:04:32.466975
a0:36:bc:88:1f:90;47.9;2.9;66.3;8.0;3.25;40.6;14.71;12.72;71.5;4649.9;29.84;0.0;0.0;2026-09-01 19:04:42.463143
a0:36:bc:88:1f:90;46.2;2.9;64.9;8.0;3.21;40.1;14.44;12.92;71.5;4624.6;29.86;0.0;0.0;2026-09-01 19:04:52.462728
a0:36:bc:88:1f:90;44.3;2.9;65.3;8.0;3.19;39.9;14.52;12.74;71.9;4570.4;29.85;0.0;0.0;2026-09-01 19:05:02.476577
a0:36:bc:88:1f:90;48.8;2.9;64.3;8.0;3.18;39.8;14.38;12.77;71.7;4628.0;29.85;0.0;0.0;2026-09-01 19:05:12.477240
a0:36:bc:88:1f:90;46.9;2.9;64.4;8.0;3.15;39.4;14.55;12.82;72.2;4587.6;29.86;0.0;0.0;2026-09-01 19:05:22.471256
a0:36:bc:88:1f:90;46.7;3.0;65.0;8.0;3.22;40.2;14.28;12.94;71.9;4584.2;29.86;0.0;0.0;2026-09-01 19:05:32.479593
a0:36:bc:88:1f:90;43.1;3.0;64.8;8.0;3.23;40.4;14.74;12.76;71.8;4593.4;29.84;0.0;0.0;2026-09-01 19:05:42.470124
a0:36:bc:88:1f:90;45.5;3.0;65.3;8.0;3.21;40.1;26.34;23.02;71.6;4672.0;29.85;0.0;0.0;2026-09-01 19:05:52.466973
a0:36:bc:88:1f:90;38.6;2.9;64.4;8.0;3.14;39.2;14.65;13.05;72.2;4588.6;29.87;0.0;0.0;2026-09-01 19:06:02.476918
a0:36:bc:88:1f:90;38.5;2.8;63.5;8.0;3.12;39.0;14.88;12.83;72.2;4583.6;29.83;0.0;0.0;2026-09-01 19:06:12.463153
a0:36:bc:88:1f:90;36.5;2.9;64.6;8.0;3.17;39.6;14.64;12.95;71.9;4612.4;29.84;0.0;0.0;2026-09-01 19:06:22.473544
a0:36:bc:88:1f:90;38.2;2.9;64.0;8.0;3.16;39.5;14.61;12.94;71.8;4595.1;29.85;0.0;0.0;2026-09-01 19:06:32.468956
a0:36:bc:88:1f:90;39.7;2.9;64.9;8.0;3.18;39.8;14.48;12.73;71.6;4636.4;29.85;0.0;0.0;2026-09-01 19:06:42.478703
a0:36:bc:88:1f:90;38.1;2.8;64.7;8.0;3.19;39.9;14.15;12.74;72.0;4534.0;29.85;0.0;0.0;2026-09-01 19:06:52.475595
a0:36:bc:88:1f:90;34.6;2.9;64.3;8.0;3.18;39.8;14.14;12.74;71.4;4509.8;29.87;0.0;0.0;2026-09-01 19:07:02.468416
a0:36:bc:88:1f:90;34.8;2.9;63.3;8.0;3.13;39.1;14.39;12.71;72.0;4512.9;29.84;0.0;0.0;2026-09-01 19:07:12.474201
a0:36:bc:88:1f:90;37.0;2.8;64.8;8.0;3.22;40.2;14.43;12.82;72.2;4615.3;29.87;0.0;0.0;2026-09-01 19:07:22.477620
a0:36:bc:88:1f:90;32.3;2.8;63.2;8.0;3.09;38.6;14.39;12.92;72.4;4651.0;29.85;0.0;0.0;2026-09-01 19:07:32.473641
a0:36:bc:88:1f:90;31.5;3.0;65.1;8.0;3.2;40.0;14.41;12.89;72.4;4568.7;29.86;0.0;0.0;2026-09-01 19:07:42.465477
a0:36:bc:88:1f:90;37.9;2.9;63.8;8.0;3.14;39.2;14.58;12.91;72.0;4568.2;29.85;0.0;0.0;2026-09-01 19:07:52.479641
a0:36:bc:88:1f:90;35.2;2.9;63.8;8.0;3.12;39.0;14.36;12.77;72.0;4546.6;29.85;0.0;0.0;2026-09-01 19:08:02.462113
a0:36:bc:88:1f:90;31.8;2.9;64.0;8.0;3.18;39.8;14.56;12.69;71.8;4625.7;29.86;0.0;0.0;2026-09-01 19:08:12.476477
a0:36:bc:88:1f:90;32.3;2.8;63.2;8.0;3.1;38.8;14.56;12.47;71.6;4568.5;29.86;0.0;0.0;2026-09-01 19:08:22.461907
a0:36:bc:88:1f:90;35.7;2.9;63.8;8.0;3.13;39.1;14.47;12.78;72.5;4602.2;29.87;0.0;0.0;2026-09-01 19:08:32.476735
a0:36:bc:88:1f:90;40.8;3.0;63.6;8.0;3.13;39.1;14.44;12.59;71.8;4626.9;29.85;0.0;0.0;2026-09-01 19:08:42.477359
a0:36:bc:88:1f:90;34.1;2.9;64.8;8.0;3.18;39.8;14.29;12.8;71.9;4592.5;29.85;0.0;0.0;2026-09-01 19:08:52.469922
a0:36:bc:88:1f:90;29.4;2.9;63.6;8.0;3.14;39.2;14.34;12.93;72.4;4609.3;29.86;0.0;0.0;2026-09-01 19:09:02.461335
a0:36:bc:88:1f:90;33.7;2.9;63.2;8.0;3.12;39.0;14.52;12.96;72.2;4577.4;29.86;0.0;0.0;2026-09-01 19:09:12.477758
a0:36:bc:88:1f:90;35.5;3.0;63.4;8.0;3.13;39.1;14.6;12.8;72.3;4599.3;29.84;0.0;0.0;2026-09-01 19:09:22.477976
a0:36:bc:88:1f:90;38.7;2.9;62.9;8.0;3.11;38.9;14.65;12.68;73.0;4616.6;29.85;0.0;0.0;2026-09-01 19:09:32.469557
a0:36:bc:88:1f:90;36.6;2.9;63.4;8.0;3.15;39.4;14.42;12.86;73.0;4615.9;29.84;0.0;0.0;2026-09-01 19:09:42.473146
a0:36:bc:88:1f:90;36.4;3.0;63.5;8.0;3.12;39.0;14.51;12.92;71.7;4599.1;29.88;0.0;0.0;2026-09-01 19:09:52.463582
a0:36:bc:88:1f:90;35.3;2.8;63.8;8.0;3.17;39.6;14.6;12.91;71.7;4584.9;29.87;0.0;0.0;2026-09-01 19:10:02.464593
a0:36:bc:88:1f:90;38.9;2.9;64.0;8.0;3.13;39.1;14.34;12.92;72.4;4597.5;29.88;0.0;0.0;2026-09-01 19:10:12.464952
a0:36:bc:88:1f:90;41.7;2.9;63.5;8.0;3.14;39.2;14.67;12.97;72.2;4592.8;29.87;0.0;0.0;2026-09-01 19:10:22.478113
a0:36:bc:88:1f:90;38.9;2.8;63.8;8.0;3.17;39.6;14.79;12.58;72.5;4596.5;29.87;0.0;0.0;2026-09-01 19:10:32.475462
a0:36:bc:88:1f:90;41.6;2.9;63.9;8.0;3.18;39.8;14.66;12.92;72.3;4563.0;29.88;0.0;0.0;2026-09-01 19:10:42.462719
a0:36:bc:88:1f:90;44.5;2.9;63.2;8.0;3.14;39.2;14.41;12.71;71.9;4571.9;29.85;0.0;0.0;2026-09-01 19:10:52.460777
a0:36:bc:88:1f:90;43.3;3.0;63.5;8.0;3.12;39.0;14.24;12.82;71.9;4566.1;29.9;0.0;0.0;2026-09-01 19:11:02.464501
a0:36:bc:88:1f:90;43.9;2.8;63.8;8.0;3.13;39.1;14.49;12.77;71.6;4554.3;29.89;0.0;0.0;2026-09-01 19:11:12.476799
a0:36:bc:88:1f:90;44.4;3.0;62.7;8.0;3.08;38.5;14.37;12.8;71.9;4615.3;29.89;0.0;0.0;2026-09-01 19:11:22.461686
a0:36:bc:88:1f:90;47.5;2.9;61.9;8.0;3.06;38.2;14.58;12.68;72.7;4595.6;29.86;0.0;0.0;2026-09-01 19:11:32.469069
a0:36:bc:88:1f:90;42.1;3.0;63.0;8.0;3.11;38.9;26.11;23.17;72.1;4599.7;29.87;0.0;0.0;2026-09-01 19:11:42.472900
a0:36:bc:88:1f:90;40.7;2.9;62.5;8.0;3.04;38.0;14.36;12.72;71.7;4601.3;29.87;0.0;0.0;2026-09-01 19:11:52.466873
a0:36:bc:88:1f:90;42.4;2.9;63.6;8.0;3.12;39.0;14.53;12.57;71.5;4588.1;29.88;0.0;0.0;2026-09-01 19:12:02.466664
a0:36:bc:88:1f:90;50.6;2.8;63.5;8.0;3.14;39.2;14.4;12.65;72.3;4634.6;29.89;0.0;0.0;2026-09-01 19:12:12.479378
a0:36:bc:88:1f:90;49.5;2.9;63.5;8.0;3.15;39.4;14.66;12.51;72.1;4612.9;29.88;0.0;0.0;2026-09-01 19:12:22.462955
a0:36:bc:88:1f:90;53.1;2.9;62.1;8.0;3.03;37.9;14.74;12.69;72.4;4586.3;29.89;0.0;0.0;2026-09-01 19:12:32.477136
a0:36:bc:88:1f:90;54.3;2.8;62.6;8.0;3.07;38.4;14.55;12.74;71.3;4592.6;29.88;0.0;0.0;2026-09-01 19:12:42.471474
a0:36:bc:88:1f:90;44.5;2.9;63.4;8.0;3.13;39.1;14.81;12.69;72.1;4580.2;29.88;0.0;0.0;2026-09-01 19:12:52.461006
a0:36:bc:88:1f:90;52.7;2.9;62.7;8.0;3.03;37.9;14.7;12.99;72.7;4563.3;29.88;0.0;0.0;2026-09-01 19:13:02.473557
a0:36:bc:88:1f:90;51.2;2.9;62.7;8.0;3.1;38.8;14.7;12.79;72.6;4589.1;29.86;0.0;0.0;2026-09-01 19:13:12.470349
a0:36:bc:88:1f:90;50.3;2.9;62.4;8.0;3.13;39.1;14.27;12.72;71.5;4648.8;29.86;0.0;0.0;2026-09-01 19:13:22.460135
a0:36:bc:88:1f:90;46.9;2.8;62.1;8.0;3.04;38.0;14.63;12.57;71.8;4594.4;29.88;0.0;0.0;2026-09-01 19:13:32.472902
a0:36:bc:88:1f:90;56.6;3.0;61.7;8.0;3.05;38.1;14.38;12.81;72.1;4580.7;29.89;0.0;0.0;2026-09-01 19:13:42.470589
a0:36:bc:88:1f:90;45.6;2.8;65.2;8.0;3.18;39.8;14.78;12.89;73.2;4570.2;29.87;0.0;0.0;2026-09-01 19:13:52.463913
a0:36:bc:88:1f:90;56.3;2.9;62.7;8.0;3.06;38.2;14.75;12.78;72.3;4593.1;29.86;0.0;0.0;2026-09-01 19:14:02.460885
a0:36:bc:88:1f:90;50.0;2.9;62.5;8.0;3.11;38.9;14.55;12.94;72.1;4603.3;29.87;0.0;0.0;2026-09-01 19:14:12.466279
a0:36:bc:88:1f:90;51.7;2.8;63.8;8.0;3.12;39.0;14.27;12.74;71.8;4607.7;29.89;0.0;0.0;2026-09-01 19:14:22.476610
a0:36:bc:88:1f:90;49.8;2.8;63.4;8.0;3.11;38.9;14.35;12.77;71.9;4552.4;29.89;0.0;0.0;2026-09-01 19:14:32.474642
a0:36:bc:88:1f:90;48.5;3.0;62.9;8.0;3.07;38.4;14.33;12.76;71.7;4615.9;29.89;0.0;0.0;2026-09-01 19:14:42.479480
a0:36:bc:88:1f:90;40.6;2.9;63.2;8.0;3.11;38.9;14.56;12.83;72.0;4649.4;29.89;0.0;0.0;2026-09-01 19:14:52.460169
a0:36:bc:88:1f:90;47.1;2.9;63.3;8.0;3.1;38.8;14.35;12.9;71.5;4600.9;29.87;0.0;0.0;2026-09-01 19:15:02.460906
a0:36:bc:88:1f:90;50.1;2.9;62.0;8.0;3.07;38.4;14.74;12.73;71.9;4595.1;29.9;0.0;0.0;2026-09-01 19:15:12.465016
a0:36:bc:88:1f:90;40.6;2.9;62.8;8.0;3.07;38.4;14.51;12.92;72.2;4647.4;29.91;0.0;0.0;2026-09-01 19:15:22.463499
a0:36:bc:88:1f:90;47.8;2.9;64.3;8.0;3.15;39.4;14.45;12.98;71.8;4595.4;29.91;0.0;0.0;2026-09-01 19:15:32.469233
a0:36:bc:88:1f:90;39.9;3.0;63.7;8.0;3.17;39.6;14.47;12.79;71.3;4613.9;29.88;0.0;0.0;2026-09-01 19:15:42.477096
a0:36:bc:88:1f:90;48.3;2.9;62.7;8.0;3.1;38.8;14.64;12.59;71.9;4618.4;29.9;0.0;0.0;2026-09-01 19:15:52.477313
a0:36:bc:88:1f:90;42.7;2.8;63.6;8.0;3.1;38.8;14.46;12.52;71.8;4592.2;29.88;0.0;0.0;2026-09-01 19:16:02.473644
a0:36:bc:88:1f:90;36.2;2.9;62.8;8.0;3.08;38.5;14.9;12.9;73.1;4587.9;29.88;0.0;0.0;2026-09-01 19:16:12.466285
a0:36:bc:88:1f:90;46.9;2.9;64.3;8.0;3.19;39.9;14.61;12.66;71.9;4579.9;29.88;0.0;0.0;2026-09-01 19:16:22.466272
a0:36:bc:88:1f:90;37.4;2.8;63.6;8.0;3.11;38.9;14.43;12.98;72.1;4595.7;29.87;0.0;0.0;2026-09-01 19:16:32.467783
a0:36:bc:88:1f:90;35.4;2.9;63.2;8.0;3.13;39.1;14.47;12.94;72.0;4586.5;29.89;0.0;0.0;2026-09-01 19:16:42.465639
a0:36:bc:88:1f:90;34.6;3.0;63.9;8.0;3.14;39.2;14.72;12.78;72.5;4596.0;29.89;0.0;0.0;2026-09-01 19:16:52.473681
a0:36:bc:88:1f:90;31.2;2.9;62.7;8.0;3.09;38.6;14.43;12.88;72.0;4629.1;29.9;0.0;0.0;2026-09-01 19:17:02.470830
