user;cpu_percent;cpu_frequency;ram_percent;swap_memory_total;swap_memory_used;swap_memory_percent;upload_speed;download_speed;temperature;fans_speed;disk;gpu_usage;gpu_energy;timestamp
3c:52:82:11:ea:05;3.0;2.4;44.5;8.0;0.46;5.8;1.29;0.78;0.0;0.0;22.48;0.0;0.0;2026-09-01 19:09:02.461335
3c:52:82:11:ea:05;3.0;2.4;43.2;8.0;0.41;5.1;1.32;0.73;0.0;0.0;22.43;0.0;0.0;2026-09-01 19:09:12.477758
3c:52:82:11:ea:05;6.6;2.5;43.3;8.0;0.44;5.5;1.52;0.96;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:09:22.477976
3c:52:82:11:ea:05;6.3;2.4;42.8;8.0;0.38;4.8;1.22;0.59;0.0;0.0;22.46;0.0;0.0;2026-09-01 19:09:32.469557
3c:52:82:11:ea:05;4.1;2.4;43.1;8.0;0.41;5.1;1.33;0.91;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:09:42.473146
3c:52:82:11:ea:05;7.0;2.4;43.9;8.0;0.47;5.9;1.04;0.9;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:09:52.463582
3c:52:82:11:ea:05;3.0;2.4;44.1;8.0;0.41;5.1;1.35;0.86;0.0;0.0;22.46;0.0;0.0;2026-09-01 19:10:02.464593
3c:52:82:11:ea:05;5.6;2.4;42.8;8.0;0.4;5.0;1.15;0.8;0.0;0.0;22.48;0.0;0.0;2026-09-01 19:10:12.464952
3c:52:82:11:ea:05;10.0;2.3;43.6;8.0;0.42;5.2;1.29;0.79;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:10:22.478113
3c:52:82:11:ea:05;10.0;2.4;43.6;8.0;0.46;5.8;1.24;1.05;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:10:32.475462
3c:52:82:11:ea:05;6.6;2.4;43.1;8.0;0.4;5.0;1.28;0.94;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:10:42.462719
3c:52:82:11:ea:05;6.5;2.3;43.6;8.0;0.43;5.4;1.16;0.6;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:10:52.460777
3c:52:82:11:ea:05;10.5;2.4;42.0;8.0;0.33;4.1;2.03;1.49;0.0;0.0;22.45;0.0;0.0;2026-09-01 19:11:02.464501
3c:52:82:11:ea:05;11.9;2.4;43.6;8.0;0.44;5.5;1.18;1.09;0.0;0.0;22.48;0.0;0.0;2026-09-01 19:11:12.476799
3c:52:82:11:ea:05;14.2;2.4;43.0;8.0;0.37;4.6;1.15;0.62;0.0;0.0;22.45;0.0;0.0;2026-09-01 19:11:22.461686
3c:52:82:11:ea:05;16.2;2.4;42.2;8.0;0.37;4.6;0.94;0.62;0.0;0.0;22.46;0.0;0.0;2026-09-01 19:11:32.469069
3c:52:82:11:ea:05;10.8;2.4;43.2;8.0;0.38;4.8;1.1;0.74;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:11:42.472900
3c:52:82:11:ea:05;12.4;2.4;42.9;8.0;0.42;5.2;1.23;0.65;0.0;0.0;22.48;0.0;0.0;2026-09-01 19:11:52.466873
3c:52:82:11:ea:05;15.7;2.4;43.1;8.0;0.44;5.5;1.12;0.65;0.0;0.0;22.46;0.0;0.0;2026-09-01 19:12:02.466664
3c:52:82:11:ea:05;11.2;2.4;43.1;8.0;0.4;5.0;1.23;0.82;0.0;0.0;22.48;0.0;0.0;2026-09-01 19:12:12.479378
3c:52:82:11:ea:05;12.4;2.3;42.8;8.0;0.38;4.8;1.37;0.82;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:12:22.462955
3c:52:82:11:ea:05;16.4;2.5;42.6;8.0;0.4;5.0;1.11;0.8;0.0;0.0;22.46;0.0;0.0;2026-09-01 19:12:32.477136
3c:52:82:11:ea:05;19.2;2.4;43.0;8.0;0.41;5.1;1.16;0.8;0.0;0.0;22.48;0.0;0.0;2026-09-01 19:12:42.471474
3c:52:82:11:ea:05;17.6;2.4;42.7;8.0;0.4;5.0;1.46;0.81;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:12:52.461006
3c:52:82:11:ea:05;20.0;2.4;43.6;8.0;0.41;5.1;1.25;0.86;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:13:02.473557
3c:52:82:11:ea:05;18.6;2.4;42.9;8.0;0.38;4.8;1.09;0.84;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:13:12.470349
3c:52:82:11:ea:05;14.2;2.3;43.6;8.0;0.42;5.2;1.02;0.64;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:13:22.460135
3c:52:82:11:ea:05;13.9;2.3;44.2;8.0;0.46;5.8;0.96;0.75;0.0;0.0;22.48;0.0;0.0;2026-09-01 19:13:32.472902
3c:52:82:11:ea:05;9.8;2.4;43.1;8.0;0.38;4.8;1.07;0.64;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:13:42.470589
3c:52:82:11:ea:05;13.0;2.4;42.7;8.0;0.39;4.9;1.07;0.86;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:13:52.463913
3c:52:82:11:ea:05;11.1;2.5;42.1;8.0;0.36;4.5;1.22;0.67;0.0;0.0;22.49;0.0;0.0;2026-09-01 19:14:02.460885
3c:52:82:11:ea:05;12.3;2.3;43.6;8.0;0.4;5.0;1.32;0.76;0.0;0.0;22.48;0.0;0.0;2026-09-01 19:14:12.466279
3c:52:82:11:ea:05;15.7;2.3;43.3;8.0;0.42;5.2;1.02;0.83;0.0;0.0;22.49;0.0;0.0;2026-09-01 19:14:22.476610
3c:52:82:11:ea:05;18.8;2.4;42.5;8.0;0.4;5.0;1.17;0.86;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:14:32.474642
3c:52:82:11:ea:05;14.3;2.4;43.3;8.0;0.42;5.2;1.31;0.69;0.0;0.0;22.48;0.0;0.0;2026-09-01 19:14:42.479480
3c:52:82:11:ea:05;22.6;2.4;43.0;8.0;0.41;5.1;1.23;0.92;0.0;0.0;22.5;0.0;0.0;2026-09-01 19:14:52.460169
3c:52:82:11:ea:05;13.1;2.5;43.2;8.0;0.42;5.2;0.99;0.91;0.0;0.0;22.48;0.0;0.0;2026-09-01 19:15:02.460906
3c:52:82:11:ea:05;13.9;2.3;42.2;8.0;0.33;4.1;1.51;0.84;0.0;0.0;22.48;0.0;0.0;2026-09-01 19:15:12.465016
3c:52:82:11:ea:05;7.4;2.4;44.1;8.0;0.44;5.5;1.62;0.87;0.0;0.0;22.5;0.0;0.0;2026-09-01 19:15:22.463499
3c:52:82:11:ea:05;7.6;2.4;42.5;8.0;0.35;4.4;1.24;0.7;0.0;0.0;22.48;0.0;0.0;2026-09-01 19:15:32.469233
3c:52:82:11:ea:05;14.4;2.4;42.6;8.0;0.39;4.9;1.3;0.88;0.0;0.0;22.5;0.0;0.0;2026-09-01 19:15:42.477096
3c:52:82:11:ea:05;11.2;2.4;44.0;8.0;0.42;5.2;1.23;0.77;0.0;0.0;22.48;0.0;0.0;2026-09-01 19:15:52.477313
3c:52:82:11:ea:05;7.9;2.4;43.5;8.0;0.43;5.4;1.17;0.93;0.0;0.0;22.49;0.0;0.0;2026-09-01 19:16:02.473644
3c:52:82:11:ea:05;8.9;2.4;43.6;8.0;0.43;5.4;1.1;0.76;0.0;0.0;22.5;0.0;0.0;2026-09-01 19:16:12.466285
3c:52:82:11:ea:05;3.0;2.4;43.1;8.0;0.39;4.9;0.86;0.84;0.0;0.0;22.49;0.0;0.0;2026-09-01 19:16:22.466272
3c:52:82:11:ea:05;3.0;2.5;43.9;8.0;0.46;5.8;1.27;0.71;0.0;0.0;22.47;0.0;0.0;2026-09-01 19:16:32.467783
3c:52:82:11:ea:05;6.2;2.5;44.2;8.0;0.46;5.8;1.21;0.82;0.0;0.0;22.51;0.0;0.0;2026-09-01 19:16:42.465639
3c:52:82:11:ea:05;3.0;2.5;43.8;8.0;0.45;5.6;1.28;0.79;0.0;0.0;22.49;0.0;0.0;2026-09-01 19:16:52.473681
3c:52:82:11:ea:05;3.0;2.4;42.4;8.0;0.39;4.9;1.12;0.94;0.0;0.0;22.5;0.0;0.0;2026-09-01 19:17:02.470830
3c:52:82:11:ea:05;3.0;2.4;43.1;8.0;0.41;5.1;1.3;0.79;0.0;0.0;22.49;0.0;0.0;2026-09-01 19:17:12.478623
3c:52:82:11:ea:05;4.4;2.5;43.5;8.0;0.45;5.6;1.12;0.49;0.0;0.0;22.48;0.0;0.0;2026-09-01 19:17:22.470706
3c:52:82:11:ea:05;3.0;2.3;44.1;8.0;0.46;5.8;1.32;0.81;0.0;0.0;22.49;0.0;0.0;2026-09-01 19:17:32.472559
3c:52:82:11:ea:05;3.0;2.3;44.2;8.0;0.46;5.8;1.16;0.76;0.0;0.0;22.49;0.0;0.0;2026-09-01 19:17:42.473675
